,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
47,1.6219,4.115210843373494e-07,1.77,23500,,,,,,,
48,1.6222,4.0963855421686744e-07,1.81,24000,,,,,,,
49,1.6231,4.0775602409638554e-07,1.84,24500,,,,,,,
50,1.6199,4.058734939759036e-07,1.88,25000,,,,,,,
51,1.6249,4.039909638554217e-07,1.92,25500,,,,,,,
52,1.6307,4.0210843373493976e-07,1.96,26000,,,,,,,
53,1.6258,4.002259036144578e-07,2.0,26500,,,,,,,
54,,,2.0,26560,1.6091828346252441,0.21009424328804016,308.041,168.455,,,
55,1.6169,3.983433734939759e-07,2.03,27000,,,,,,,
56,1.6306,3.9646084337349397e-07,2.07,27500,,,,,,,
57,1.6219,3.945783132530121e-07,2.11,28000,,,,,,,
58,1.6227,3.926957831325301e-07,2.15,28500,,,,,,,
59,1.6212,3.9081325301204813e-07,2.18,29000,,,,,,,
60,1.6206,3.8893072289156623e-07,2.22,29500,,,,,,,
61,1.6123,3.870481927710843e-07,2.26,30000,,,,,,,
62,1.6155,3.851656626506024e-07,2.3,30500,,,,,,,
63,1.6152,3.8328313253012045e-07,2.33,31000,,,,,,,
64,1.6037,3.8140060240963855e-07,2.37,31500,,,,,,,
65,1.5986,3.795180722891566e-07,2.41,32000,,,,,,,
66,1.5658,3.7763554216867466e-07,2.45,32500,,,,,,,
67,1.5361,3.7575301204819277e-07,2.48,33000,,,,,,,
68,1.5028,3.738704819277108e-07,2.52,33500,,,,,,,
69,1.4731,3.7198795180722893e-07,2.56,34000,,,,,,,
70,1.4323,3.70105421686747e-07,2.6,34500,,,,,,,
71,1.445,3.682228915662651e-07,2.64,35000,,,,,,,
72,1.3542,3.6634036144578314e-07,2.67,35500,,,,,,,
73,1.3757,3.644578313253012e-07,2.71,36000,,,,,,,
74,1.3764,3.625753012048193e-07,2.75,36500,,,,,,,
75,1.3475,3.606927710843373e-07,2.79,37000,,,,,,,
76,1.3157,3.588102409638554e-07,2.82,37500,,,,,,,
77,1.3106,3.5692771084337346e-07,2.86,38000,,,,,,,
78,1.3684,3.550451807228915e-07,2.9,38500,,,,,,,
79,1.353,3.531626506024096e-07,2.94,39000,,,,,,,
80,1.2987,3.5128012048192767e-07,2.97,39500,,,,,,,
81,,,3.0,39840,1.2510981559753418,0.47923532128334045,308.425,168.245,,,
82,1.2805,3.493975903614458e-07,3.01,40000,,,,,,,
83,1.2952,3.4751506024096383e-07,3.05,40500,,,,,,,
84,1.2826,3.4563253012048194e-07,3.09,41000,,,,,,,
85,1.2627,3.4375e-07,3.12,41500,,,,,,,
86,1.2548,3.4186746987951804e-07,3.16,42000,,,,,,,
87,1.307,3.3998493975903615e-07,3.2,42500,,,,,,,
88,1.2202,3.381024096385542e-07,3.24,43000,,,,,,,
89,1.2638,3.362198795180723e-07,3.28,43500,,,,,,,
90,1.2327,3.3433734939759036e-07,3.31,44000,,,,,,,
91,1.2499,3.3245481927710847e-07,3.35,44500,,,,,,,
92,1.2811,3.3057228915662647e-07,3.39,45000,,,,,,,
93,1.2249,3.286897590361445e-07,3.43,45500,,,,,,,
94,1.2129,3.2680722891566263e-07,3.46,46000,,,,,,,
95,1.2473,3.249246987951807e-07,3.5,46500,,,,,,,
96,1.2154,3.230421686746988e-07,3.54,47000,,,,,,,
97,1.229,3.2115963855421684e-07,3.58,47500,,,,,,,
98,1.24,3.192771084337349e-07,3.61,48000,,,,,,,
99,1.2363,3.17394578313253e-07,3.65,48500,,,,,,,
100,1.2223,3.1551204819277106e-07,3.69,49000,,,,,,,
101,1.2093,3.1362951807228916e-07,3.73,49500,,,,,,,
102,1.2242,3.117469879518072e-07,3.77,50000,,,,,,,
103,1.1863,3.098644578313253e-07,3.8,50500,,,,,,,
104,1.2494,3.079819277108434e-07,3.84,51000,,,,,,,
105,1.2421,3.0609939759036143e-07,3.88,51500,,,,,,,
106,1.2256,3.0421686746987953e-07,3.92,52000,,,,,,,
107,1.2281,3.023343373493976e-07,3.95,52500,,,,,,,
108,1.1881,3.0045180722891564e-07,3.99,53000,,,,,,,
109,,,4.0,53120,1.178836464881897,0.518375039100647,308.5341,168.186,,,
110,1.203,2.985692771084337e-07,4.03,53500,,,,,,,
111,1.1533,2.966867469879518e-07,4.07,54000,,,,,,,
112,1.1894,2.9480421686746985e-07,4.1,54500,,,,,,,
113,1.1889,2.929216867469879e-07,4.14,55000,,,,,,,
114,1.2104,2.91039156626506e-07,4.18,55500,,,,,,,
115,1.1972,2.8915662650602407e-07,4.22,56000,,,,,,,
116,1.2217,2.8727409638554217e-07,4.25,56500,,,,,,,
117,1.1907,2.853915662650602e-07,4.29,57000,,,,,,,
118,1.1729,2.835090361445783e-07,4.33,57500,,,,,,,
119,1.1998,2.816265060240964e-07,4.37,58000,,,,,,,
120,1.1375,2.7974397590361444e-07,4.41,58500,,,,,,,
121,1.1818,2.7786144578313255e-07,4.44,59000,,,,,,,
122,1.2087,2.759789156626506e-07,4.48,59500,,,,,,,
123,1.1932,2.740963855421687e-07,4.52,60000,,,,,,,
124,1.1741,2.7221385542168676e-07,4.56,60500,,,,,,,
125,1.1193,2.7033132530120476e-07,4.59,61000,,,,,,,
126,1.183,2.6844879518072286e-07,4.63,61500,,,,,,,
127,1.1923,2.665662650602409e-07,4.67,62000,,,,,,,
128,1.1716,2.64683734939759e-07,4.71,62500,,,,,,,
129,1.1656,2.628012048192771e-07,4.74,63000,,,,,,,
130,1.1447,2.609186746987952e-07,4.78,63500,,,,,,,
131,1.1491,2.5903614457831324e-07,4.82,64000,,,,,,,
132,1.1533,2.571536144578313e-07,4.86,64500,,,,,,,
133,1.178,2.552710843373494e-07,4.89,65000,,,,,,,
134,1.1628,2.5338855421686745e-07,4.93,65500,,,,,,,
135,1.1645,2.5150602409638556e-07,4.97,66000,,,,,,,
136,,,5.0,66400,1.1494450569152832,0.531460165977478,308.6777,168.107,,,
137,1.1808,2.496234939759036e-07,5.01,66500,,,,,,,
138,1.1331,2.4774096385542166e-07,5.05,67000,,,,,,,
139,1.1441,2.4585843373493977e-07,5.08,67500,,,,,,,
140,1.1214,2.439759036144578e-07,5.12,68000,,,,,,,
141,1.136,2.4209337349397593e-07,5.16,68500,,,,,,,
142,1.128,2.4021084337349393e-07,5.2,69000,,,,,,,
143,1.1582,2.3832831325301204e-07,5.23,69500,,,,,,,
144,1.1497,2.3644578313253012e-07,5.27,70000,,,,,,,
145,1.1294,2.345632530120482e-07,5.31,70500,,,,,,,
146,1.1644,2.3268072289156625e-07,5.35,71000,,,,,,,
147,1.1058,2.3079819277108433e-07,5.38,71500,,,,,,,
148,1.1366,2.2891566265060238e-07,5.42,72000,,,,,,,
149,1.1235,2.2703313253012046e-07,5.46,72500,,,,,,,
150,1.1567,2.2515060240963854e-07,5.5,73000,,,,,,,
151,1.1575,2.2326807228915662e-07,5.53,73500,,,,,,,
152,1.1309,2.213855421686747e-07,5.57,74000,,,,,,,
153,1.1684,2.1950301204819278e-07,5.61,74500,,,,,,,
154,1.1084,2.1762048192771083e-07,5.65,75000,,,,,,,
155,1.1624,2.157379518072289e-07,5.69,75500,,,,,,,
156,1.1503,2.1385542168674697e-07,5.72,76000,,,,,,,
157,1.1509,2.1197289156626505e-07,5.76,76500,,,,,,,
158,1.1638,2.1009036144578313e-07,5.8,77000,,,,,,,
159,1.1384,2.082078313253012e-07,5.84,77500,,,,,,,
160,1.1322,2.0632530120481929e-07,5.87,78000,,,,,,,
161,1.1397,2.0444277108433734e-07,5.91,78500,,,,,,,
162,1.1262,2.025602409638554e-07,5.95,79000,,,,,,,
163,1.1575,2.0067771084337347e-07,5.99,79500,,,,,,,
164,,,6.0,79680,1.1390379667282104,0.5376462340354919,308.3288,168.298,,,
165,1.136,1.9879518072289155e-07,6.02,80000,,,,,,,
166,1.1202,1.9691265060240963e-07,6.06,80500,,,,,,,
167,1.1145,1.950301204819277e-07,6.1,81000,,,,,,,
168,1.0916,1.9314759036144577e-07,6.14,81500,,,,,,,
169,1.1486,1.9126506024096385e-07,6.17,82000,,,,,,,
170,1.1295,1.8938253012048192e-07,6.21,82500,,,,,,,
171,1.1024,1.875e-07,6.25,83000,,,,,,,
172,1.1196,1.8561746987951806e-07,6.29,83500,,,,,,,
173,1.1263,1.8373493975903614e-07,6.33,84000,,,,,,,
174,1.1399,1.8185240963855422e-07,6.36,84500,,,,,,,
175,1.1547,1.7996987951807227e-07,6.4,85000,,,,,,,
176,1.1395,1.7808734939759035e-07,6.44,85500,,,,,,,
177,1.1113,1.7620481927710843e-07,6.48,86000,,,,,,,
178,1.1099,1.743222891566265e-07,6.51,86500,,,,,,,
179,1.1212,1.724397590361446e-07,6.55,87000,,,,,,,
180,1.0915,1.7055722891566264e-07,6.59,87500,,,,,,,
181,1.1068,1.686746987951807e-07,6.63,88000,,,,,,,
182,1.1221,1.6679216867469878e-07,6.66,88500,,,,,,,
183,1.1494,1.6490963855421686e-07,6.7,89000,,,,,,,
184,1.144,1.6302710843373494e-07,6.74,89500,,,,,,,
185,1.1016,1.6114457831325302e-07,6.78,90000,,,,,,,
186,1.0796,1.592620481927711e-07,6.81,90500,,,,,,,
187,1.1269,1.5737951807228915e-07,6.85,91000,,,,,,,
188,1.1405,1.554969879518072e-07,6.89,91500,,,,,,,
189,1.1248,1.5361445783132528e-07,6.93,92000,,,,,,,
190,1.1034,1.5173192771084336e-07,6.97,92500,,,,,,,
191,,,7.0,92960,1.146921157836914,0.5412499308586121,308.2482,168.342,,,
192,1.1277,1.4984939759036144e-07,7.0,93000,,,,,,,
193,1.1291,1.4796686746987952e-07,7.04,93500,,,,,,,
194,1.1066,1.460843373493976e-07,7.08,94000,,,,,,,
195,1.0912,1.4420180722891565e-07,7.12,94500,,,,,,,
196,1.1148,1.4231927710843373e-07,7.15,95000,,,,,,,
197,1.1075,1.404367469879518e-07,7.19,95500,,,,,,,
198,1.1118,1.3855421686746987e-07,7.23,96000,,,,,,,
199,1.1299,1.3667168674698795e-07,7.27,96500,,,,,,,
200,1.1209,1.3478915662650603e-07,7.3,97000,,,,,,,
201,1.1062,1.3290662650602408e-07,7.34,97500,,,,,,,
202,1.1078,1.3102409638554216e-07,7.38,98000,,,,,,,
203,1.0603,1.2914156626506024e-07,7.42,98500,,,,,,,
204,1.1247,1.2725903614457832e-07,7.45,99000,,,,,,,
205,1.1075,1.2537650602409637e-07,7.49,99500,,,,,,,
206,1.14,1.2349397590361445e-07,7.53,100000,,,,,,,
207,1.0992,1.2161144578313253e-07,7.57,100500,,,,,,,
208,1.1021,1.197289156626506e-07,7.61,101000,,,,,,,
209,1.0887,1.1784638554216867e-07,7.64,101500,,,,,,,
210,1.0812,1.1596385542168675e-07,7.68,102000,,,,,,,
211,1.0747,1.1408132530120481e-07,7.72,102500,,,,,,,
212,1.089,1.1219879518072288e-07,7.76,103000,,,,,,,
213,1.1473,1.1031626506024096e-07,7.79,103500,,,,,,,
214,1.0851,1.0843373493975904e-07,7.83,104000,,,,,,,
215,1.0917,1.065512048192771e-07,7.87,104500,,,,,,,
216,1.1198,1.0466867469879517e-07,7.91,105000,,,,,,,
217,1.1075,1.0278614457831325e-07,7.94,105500,,,,,,,
218,1.0879,1.0090361445783133e-07,7.98,106000,,,,,,,
219,,,8.0,106240,1.154376745223999,0.5424447655677795,308.6255,168.136,,,
220,1.0821,9.902108433734938e-08,8.02,106500,,,,,,,
221,1.0812,9.713855421686746e-08,8.06,107000,,,,,,,
222,1.0805,9.525602409638554e-08,8.09,107500,,,,,,,
223,1.076,9.337349397590361e-08,8.13,108000,,,,,,,
224,1.0995,9.149096385542168e-08,8.17,108500,,,,,,,
225,1.1198,8.960843373493976e-08,8.21,109000,,,,,,,
226,1.11,8.772590361445782e-08,8.25,109500,,,,,,,
227,1.0811,8.58433734939759e-08,8.28,110000,,,,,,,
228,1.0475,8.396084337349397e-08,8.32,110500,,,,,,,
229,1.0928,8.207831325301204e-08,8.36,111000,,,,,,,
230,1.0844,8.019578313253012e-08,8.4,111500,,,,,,,
231,1.1289,7.83132530120482e-08,8.43,112000,,,,,,,
232,1.1051,7.643072289156626e-08,8.47,112500,,,,,,,
233,1.0982,7.454819277108433e-08,8.51,113000,,,,,,,
234,1.06,7.266566265060241e-08,8.55,113500,,,,,,,
235,1.1208,7.078313253012049e-08,8.58,114000,,,,,,,
236,1.0812,6.890060240963854e-08,8.62,114500,,,,,,,
237,1.1273,6.701807228915662e-08,8.66,115000,,,,,,,
238,1.077,6.51355421686747e-08,8.7,115500,,,,,,,
239,1.0974,6.325301204819277e-08,8.73,116000,,,,,,,
240,1.0821,6.137048192771083e-08,8.77,116500,,,,,,,
241,1.1105,5.948795180722891e-08,8.81,117000,,,,,,,
242,1.0997,5.760542168674699e-08,8.85,117500,,,,,,,
243,1.1005,5.5722891566265054e-08,8.89,118000,,,,,,,
244,1.0896,5.3840361445783134e-08,8.92,118500,,,,,,,
245,1.1019,5.19578313253012e-08,8.96,119000,,,,,,,
246,1.0945,5.0075301204819273e-08,9.0,119500,,,,,,,
247,,,9.0,119520,1.159928560256958,0.5438900589942932,309.0015,167.931,,,
248,1.0917,4.8192771084337347e-08,9.04,120000,,,,,,,
249,1.0824,4.631024096385542e-08,9.07,120500,,,,,,,
250,1.0965,4.4427710843373486e-08,9.11,121000,,,,,,,
251,1.1125,4.2545180722891566e-08,9.15,121500,,,,,,,
252,1.0696,4.066265060240963e-08,9.19,122000,,,,,,,
253,1.0729,3.878012048192771e-08,9.22,122500,,,,,,,
254,1.0812,3.689759036144578e-08,9.26,123000,,,,,,,
255,1.1223,3.501506024096385e-08,9.3,123500,,,,,,,
256,1.0743,3.313253012048193e-08,9.34,124000,,,,,,,
257,1.0877,3.125e-08,9.38,124500,,,,,,,
258,1.1279,2.9367469879518072e-08,9.41,125000,,,,,,,
259,1.0989,2.748493975903614e-08,9.45,125500,,,,,,,
260,1.065,2.5602409638554215e-08,9.49,126000,,,,,,,
261,1.0912,2.3719879518072288e-08,9.53,126500,,,,,,,
262,1.1161,2.183734939759036e-08,9.56,127000,,,,,,,
263,1.0874,1.995481927710843e-08,9.6,127500,,,,,,,
264,1.0601,1.8072289156626504e-08,9.64,128000,,,,,,,
265,1.0539,1.6189759036144577e-08,9.68,128500,,,,,,,
266,1.1331,1.4307228915662649e-08,9.71,129000,,,,,,,
267,1.0762,1.2424698795180722e-08,9.75,129500,,,,,,,
268,1.0597,1.0542168674698794e-08,9.79,130000,,,,,,,
269,1.0434,8.659638554216867e-09,9.83,130500,,,,,,,
270,1.0906,6.77710843373494e-09,9.86,131000,,,,,,,
271,1.118,4.894578313253012e-09,9.9,131500,,,,,,,
272,1.1284,3.012048192771084e-09,9.94,132000,,,,,,,
273,1.0681,1.1295180722891565e-09,9.98,132500,,,,,,,
274,,,10.0,132800,1.1546175479888916,0.544699490070343,310.5958,167.069,,,
275,,,10.0,132800,,,,,20174.8465,6.582,353427606416640.0
