,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
54,0.0357,2.2648975791433892e-05,8.75,23500,,,,,,,,,,
55,0.0355,2.206703910614525e-05,8.94,24000,,,,,,,,,,
56,,,9.0,24165,2.396003246307373,0.7773816585540771,53.4283,808.467,50.535,,,,,
57,0.0296,2.148510242085661e-05,9.12,24500,,,,,,,,,,
58,0.0174,2.090316573556797e-05,9.31,25000,,,,,,,,,,
59,0.0275,2.032122905027933e-05,9.5,25500,,,,,,,,,,
60,0.0273,1.9739292364990692e-05,9.68,26000,,,,,,,,,,
61,0.0236,1.915735567970205e-05,9.87,26500,,,,,,,,,,
62,,,10.0,26850,2.551064968109131,0.7779141068458557,54.5578,791.729,49.489,,,,,
63,0.041,1.857541899441341e-05,10.06,27000,,,,,,,,,,
64,0.0102,1.799348230912477e-05,10.24,27500,,,,,,,,,,
65,0.0184,1.7411545623836127e-05,10.43,28000,,,,,,,,,,
66,0.0155,1.6829608938547485e-05,10.61,28500,,,,,,,,,,
67,0.0171,1.6247672253258847e-05,10.8,29000,,,,,,,,,,
68,0.0192,1.5665735567970205e-05,10.99,29500,,,,,,,,,,
69,,,11.0,29535,2.464961290359497,0.7804838418960571,47.5604,908.214,56.77,,,,,
70,0.0086,1.5083798882681566e-05,11.17,30000,,,,,,,,,,
71,0.0138,1.4501862197392924e-05,11.36,30500,,,,,,,,,,
72,0.0112,1.3919925512104284e-05,11.55,31000,,,,,,,,,,
73,0.0131,1.3337988826815642e-05,11.73,31500,,,,,,,,,,
74,0.0135,1.2756052141527003e-05,11.92,32000,,,,,,,,,,
75,,,12.0,32220,2.7289395332336426,0.7790948152542114,47.7313,904.962,56.567,,,,,
76,0.0075,1.2174115456238363e-05,12.1,32500,,,,,,,,,,
77,0.0028,1.1592178770949721e-05,12.29,33000,,,,,,,,,,
78,0.0039,1.101024208566108e-05,12.48,33500,,,,,,,,,,
79,0.0095,1.042830540037244e-05,12.66,34000,,,,,,,,,,
80,0.0089,9.8463687150838e-06,12.85,34500,,,,,,,,,,
81,,,13.0,34905,2.91567325592041,0.7806922197341919,46.8544,921.898,57.625,,,,,
82,0.0107,9.264432029795158e-06,13.04,35000,,,,,,,,,,
83,0.0035,8.682495344506518e-06,13.22,35500,,,,,,,,,,
84,0.0052,8.100558659217877e-06,13.41,36000,,,,,,,,,,
85,0.0043,7.518621973929237e-06,13.59,36500,,,,,,,,,,
86,0.0038,6.936685288640596e-06,13.78,37000,,,,,,,,,,
87,0.0041,6.3547486033519555e-06,13.97,37500,,,,,,,,,,
88,,,14.0,37590,2.942490577697754,0.7820118069648743,47.2193,914.775,57.18,,,,,
89,0.0027,5.772811918063315e-06,14.15,38000,,,,,,,,,,
90,0.0018,5.190875232774675e-06,14.34,38500,,,,,,,,,,
91,0.0029,4.608938547486034e-06,14.53,39000,,,,,,,,,,
92,0.0012,4.027001862197393e-06,14.71,39500,,,,,,,,,,
93,0.0018,3.445065176908752e-06,14.9,40000,,,,,,,,,,
94,,,15.0,40275,3.0813679695129395,0.7815719246864319,46.7375,924.204,57.769,,,,,
95,0.0018,2.863128491620112e-06,15.08,40500,,,,,,,,,,
96,0.0003,2.281191806331471e-06,15.27,41000,,,,,,,,,,
97,0.002,1.6992551210428306e-06,15.46,41500,,,,,,,,,,
98,0.0028,1.11731843575419e-06,15.64,42000,,,,,,,,,,
99,0.0005,5.353817504655494e-07,15.83,42500,,,,,,,,,,
100,,,16.0,42960,3.2059974670410156,0.7832619547843933,47.5026,909.318,56.839,,,,,
101,,,16.0,42960,,,,,,4576.5147,150.172,9.387,1.9578553006363896e+16,0.0980250540624756
