,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
81,0.386,1.6114457831325302e-07,10.84,36000,,,,,,,
82,0.3886,1.5643825301204818e-07,10.99,36500,,,,,,,
83,,,11.0,36520,0.430753618478775,0.7932782173156738,115.5766,448.975,,,
84,0.3808,1.5173192771084336e-07,11.14,37000,,,,,,,
85,0.3851,1.4702560240963855e-07,11.3,37500,,,,,,,
86,0.38,1.4231927710843373e-07,11.45,38000,,,,,,,
87,0.3798,1.376129518072289e-07,11.6,38500,,,,,,,
88,0.3855,1.3290662650602408e-07,11.75,39000,,,,,,,
89,0.3691,1.282003012048193e-07,11.9,39500,,,,,,,
90,,,12.0,39840,0.4344141185283661,0.7938178181648254,115.5806,448.959,,,
91,0.3826,1.2349397590361445e-07,12.05,40000,,,,,,,
92,0.3708,1.1878765060240964e-07,12.2,40500,,,,,,,
93,0.3774,1.1408132530120481e-07,12.35,41000,,,,,,,
94,0.3783,1.09375e-07,12.5,41500,,,,,,,
95,0.3728,1.0466867469879517e-07,12.65,42000,,,,,,,
96,0.3778,9.996234939759034e-08,12.8,42500,,,,,,,
97,0.372,9.525602409638554e-08,12.95,43000,,,,,,,
98,,,13.0,43160,0.43258288502693176,0.7939334511756897,115.6028,448.873,,,
99,0.3814,9.054969879518072e-08,13.1,43500,,,,,,,
100,0.3705,8.58433734939759e-08,13.25,44000,,,,,,,
101,0.3781,8.113704819277108e-08,13.4,44500,,,,,,,
102,0.383,7.643072289156626e-08,13.55,45000,,,,,,,
103,0.3752,7.172439759036145e-08,13.7,45500,,,,,,,
104,0.3698,6.701807228915662e-08,13.86,46000,,,,,,,
105,,,14.0,46480,0.43490880727767944,0.7937407493591309,115.6771,448.585,,,
106,0.3677,6.231174698795181e-08,14.01,46500,,,,,,,
107,0.366,5.760542168674699e-08,14.16,47000,,,,,,,
108,0.3689,5.289909638554217e-08,14.31,47500,,,,,,,
109,0.3756,4.8192771084337347e-08,14.46,48000,,,,,,,
110,0.3747,4.3486445783132526e-08,14.61,48500,,,,,,,
111,0.3669,3.878012048192771e-08,14.76,49000,,,,,,,
112,0.3695,3.407379518072289e-08,14.91,49500,,,,,,,
113,,,15.0,49800,0.4377930164337158,0.7935479879379272,116.2958,446.199,,,
114,0.3736,2.9367469879518072e-08,15.06,50000,,,,,,,
115,0.3729,2.4661144578313255e-08,15.21,50500,,,,,,,
116,0.3692,1.995481927710843e-08,15.36,51000,,,,,,,
117,0.3672,1.5248493975903614e-08,15.51,51500,,,,,,,
118,0.3761,1.0542168674698794e-08,15.66,52000,,,,,,,
119,0.3766,5.835843373493976e-09,15.81,52500,,,,,,,
120,0.374,1.1295180722891565e-09,15.96,53000,,,,,,,
121,,,16.0,53120,0.4363800585269928,0.7936058044433594,116.5394,445.266,,,
122,,,16.0,53120,,,,,10633.0176,4.996,235698005090016.0
