,node0,node1,weight
3493,merry,laughable,2
3494,merry,alarm,1
3495,merry,marvelous,2
3496,merry,alerted,2
3497,merry,bouncy,2
3498,frantic,excite,2
3499,frantic,frenzied,0
3500,frantic,insane,2
3501,frantic,manic,1
3502,talkative,chatty,1
3503,worthless,pathetic,2
3504,worthless,ugly,1
3505,worthless,frightful,2
3506,worthless,queasy,2
3507,worthless,unworthy,1
3508,worthless,woeful,2
3509,worthless,pitiful,2
3510,worthless,despicable,0
3511,worthless,loathsome,2
3512,worthless,piteous,2
3513,worthless,offensive,2
3514,pro,professional,0
3515,unwell,sickly,1
3516,unwell,trouble,2
3517,unwell,poorly,1
3518,unwell,badly,2
3519,unwell,scruffy,2
3520,protected,saved,1
3521,terror,scare,1
3522,terror,fright,1
3523,terror,wasted,2
3524,terror,frighten,2
3525,hilarious,cry,2
3526,fantastic,awful,2
3527,fantastic,violent,2
3528,fantastic,wonderful,0
3529,fantastic,wild,1
3530,fantastic,frightful,2
3531,fantastic,wondrous,0
3532,fantastic,savage,2
3533,fantastic,elevated,2
3534,fantastic,marvelous,0
3535,fantastic,idealistic,2
3536,persistent,glum,2
3537,persistent,moody,2
3538,persistent,morose,2
3539,persistent,stern,2
3540,persistent,relentless,1
3541,persistent,grim,2
3542,persistent,dark,2
3543,persistent,sour,2
3544,persistent,unforgiving,2
3545,persistent,sullen,2
3546,dread,awful,1
3547,dread,scare,2
3548,dread,feared,0
3549,dread,frightful,2
3550,dread,dreadful,1
3551,dread,apprehension,0
3552,dread,awed,2
3553,dread,fright,2
3554,dread,frighten,2
3555,dread,cowardly,2
3556,dread,nasty,2
3557,close,fast,2
3558,close,cozy,2
3559,close,unsympathetic,1
3560,close,soaked,2
3561,close,resolved,2
3562,close,gone,2
3563,close,filled,2
3564,close,going,2
3565,close,resolve,2
3566,close,closer,1
3567,close,loaded,2
3568,close,besotted,2
3569,close,exclude,2
3570,close,wet,2
3571,close,stiff,2
3572,close,nasty,2
3573,welcome,experienced,2
3574,welcome,found,2
3575,welcome,inviting,2
3576,mature,right,2
3577,mature,turned,2
3578,mature,older,2
3579,mature,growth,2
3580,mature,big,2
3581,mature,adult,2
3582,mature,uprise,2
3583,mature,developing,2
3584,mature,rise,2
3585,wistful,pensive,0
3586,stress,judged,2
3587,stress,tension,1
3588,stress,constrained,2
3589,stress,stressful,2
3590,stress,heard,2
3591,stress,centered,2
3592,stress,tried,1
3593,stress,try,1
3594,uptight,jumpy,1
3595,uptight,edgy,0
3596,uptight,cheeky,2
3597,criminal,evil,2
3598,criminal,woeful,2
3599,criminal,pitiful,2
3600,criminal,savage,2
3601,controlling,professional,2
3602,controlling,appreciation,2
3603,controlling,restrained,2
3604,controlling,fit,2
3605,controlling,dominance,2
3606,controlling,discover,2
3607,controlling,control,1
3608,controlling,promise,2
3609,controlling,entertain,2
3610,controlling,fancy,2
3611,yummy,delightful,2
3612,yummy,delicious,1
3613,authoritative,clear,2
3614,authoritative,significant,1
3615,fresh,young,2
3616,fresh,fair,2
3617,fresh,sassy,0
3618,fresh,sweet,1
3619,fresh,neat,2
3620,fresh,steady,2
3621,fresh,aching,2
3622,fresh,wiser,0
3623,fresh,picked,2
3624,fresh,reinvigorated,0
3625,fresh,hurting,2
3626,fresh,smarter,1
3627,fresh,clear,2
3628,fresh,poise,2
3629,fresh,knowing,2
3630,fresh,ache,2
3631,fresh,cleansed,2
3632,boring,dull,1
3633,boring,slow,1
3634,boring,sluggish,2
3635,boring,mute,2
3636,boring,numb,2
3637,jolly,fair,2
3638,jolly,mirthful,1
3639,jolly,cheery,2
3640,jolly,laughable,2
3641,jolly,average,2
3642,jolly,child,2
3643,jolly,mediocre,2
3644,picky,exceptional,2
3645,picky,particular,1
3646,inconvenienced,trouble,1
3647,inconvenienced,disturb,2
3648,inconvenienced,bother,0
3649,judged,resolve,2
3650,judged,try,1
3651,awful,wonderful,2
3652,awful,ugly,2
3653,awful,scare,2
3654,awful,feared,2
3655,awful,frightful,1
3656,awful,dreadful,1
3657,awful,apprehension,2
3658,awful,awed,1
3659,awful,fright,2
3660,awful,wondrous,2
3661,awful,astonish,2
3662,awful,beat,2
3663,awful,detestable,1
3664,awful,grievous,2
3665,awful,filthy,2
3666,awful,irritating,2
3667,awful,frighten,2
3668,awful,marvelous,2
3669,awful,cowardly,1
3670,awful,nasty,0
3671,rewarded,respect,2
3672,rewarded,award,2
3673,supported,disdain,2
3674,supported,supporting,2
3675,supported,appreciation,2
3676,supported,control,2
3677,supported,ache,2
3678,supported,entertain,2
3679,irritation,humor,2
3680,irritation,annoying,1
3681,irritation,discomfort,0
3682,irritation,worries,2
3683,irritation,bothersome,2
3684,irritation,exasperation,2
3685,irritation,irritating,2
3686,irritation,bother,2
3687,irritation,mollified,2
3688,irritation,chastened,2
3689,professional,controlled,2
3690,professional,dominating,2
3691,professional,control,2
3692,violent,wild,1
3693,violent,fierce,1
3694,violent,loss,2
3695,violent,savage,2
3696,violent,boisterous,2
3697,wonderful,wild,2
3698,wonderful,frightful,2
3699,wonderful,wondrous,1
3700,wonderful,elevated,2
3701,wonderful,marvelous,1
3702,wonderful,idealistic,2
3703,wonder,doubt,2
3704,wonder,appreciation,1
3705,wonder,wonderment,1
3706,wonder,questioning,1
3707,wonder,inquiring,1
3708,wonder,wondering,1
3709,wonder,marveled,1
3710,wonder,questioned,1
3711,wonder,doubting,2
3712,infatuated,smitten,1
3713,tough,bullied,2
3714,tough,spoiled,2
3715,tough,broken,2
3716,tough,hardy,2
3717,tough,uncompromising,2
3718,tough,heavy,2
3719,tough,rowdy,1
3720,tough,neat,2
3721,tough,badly,1
3722,tough,big,2
3723,tough,beat,2
3724,tough,stronger,2
3725,tough,cheesy,2
3726,tough,punishing,2
3727,tough,hard,1
3728,tough,elusive,1
3729,tough,bullying,2
3730,tough,difficult,2
3731,traumatized,outrage,2
3732,fashionable,stylish,0
3733,vexed,excite,2
3734,vexed,harried,1
3735,vexed,trouble,2
3736,vexed,disturb,1
3737,vexed,miffed,2
3738,vexed,astonish,2
3739,vexed,put,2
3740,vexed,beat,1
3741,vexed,bond,2
3742,vexed,bother,1
3743,vexed,peeved,2
3744,crushed,humbled,1
3745,crushed,part,2
3746,crushed,broken,1
3747,crushed,humble,2
3748,crushed,low,1
3749,crushed,mortified,2
3750,crushed,small,2
3751,crushed,pressure,2
3752,crushed,gloomy,2
3753,crushed,dispirited,2
3754,crushed,blue,2
3755,crushed,depression,2
3756,crushed,beat,0
3757,crushed,downcast,2
3758,crushed,grim,2
3759,crushed,discover,2
3760,crushed,mess,2
3761,unaffected,unmoved,1
3762,humored,humor,0
3763,belittled,humble,2
3764,belittled,low,2
3765,belittled,small,0
3766,belittled,diminished,1
3767,belittled,wasted,2
3768,spontaneous,improvise,2
3769,bullied,rowdy,2
3770,bullied,neat,2
3771,humbled,part,2
3772,humbled,broken,1
3773,humbled,humble,1
3774,humbled,low,1
3775,humbled,mortified,2
3776,humbled,small,2
3777,humbled,gloomy,2
3778,humbled,dispirited,2
3779,humbled,blue,2
3780,humbled,depression,2
3781,humbled,beat,2
3782,humbled,downcast,2
3783,humbled,grim,2
3784,humbled,discover,2
3785,stimulated,moved,2
3786,stimulated,excite,1
3787,stimulated,disturb,2
3788,stimulated,steady,2
3789,stimulated,beat,2
3790,stimulated,rushing,2
3791,stimulated,own,2
3792,stimulated,clear,2
3793,stimulated,poise,2
3794,stimulated,thrill,2
3795,pathetic,ugly,2
3796,pathetic,goofy,2
3797,pathetic,low,2
3798,pathetic,ridiculous,1
3799,pathetic,idiotic,2
3800,pathetic,lightheaded,2
3801,pathetic,dizzy,2
3802,pathetic,laughable,2
3803,pathetic,unworthy,2
3804,pathetic,woeful,2
3805,pathetic,pitiful,1
3806,pathetic,despicable,2
3807,pathetic,piteous,1
3808,rage,surprising,2
3809,rage,wild,2
3810,rage,passion,1
3811,rage,crazed,2
3812,rage,warmth,2
3813,responsibility,obligation,1
3814,imaginative,inventive,0
3815,dull,broken,2
3816,dull,scare,2
3817,dull,slow,1
3818,dull,sluggish,0
3819,dull,heavy,2
3820,dull,repressed,2
3821,dull,faint,2
3822,dull,jaded,2
3823,dull,speechless,2
3824,dull,outspoken,2
3825,dull,asleep,2
3826,dull,sulky,2
3827,dull,strangled,2
3828,dull,mute,1
3829,dull,bleak,2
3830,dull,numb,1
3831,dull,stifled,2
3832,dull,vague,2
3833,strict,stern,1
3834,strict,relentless,2
3835,strict,grim,2
3836,strict,fastidious,2
3837,strict,unforgiving,2
3838,strict,stiff,2
3839,dumbfounded,disturb,2
3840,dumbfounded,dazed,2
3841,dumbfounded,flabbergast,2
3842,dumbfounded,astonish,1
3843,dumbfounded,put,2
3844,dumbfounded,beat,1
3845,dumbfounded,stupefied,1
3846,dumbfounded,bond,2
3847,dumbfounded,bother,2
3848,dumbfounded,flabbergasted,1
3849,doomed,fat,2
3850,doomed,preoccupied,2
3851,doomed,missed,2
3852,doomed,baffled,2
3853,doomed,show,2
3854,devoted,open,2
3855,devoted,put,2
3856,devoted,bless,2
3857,accepting,need,2
3858,accepting,own,2
3859,accepting,fancy,2
3860,prideful,jubilation,2
3861,prideful,haughty,1
3862,prideful,contemptuous,1
3863,prideful,triumph,2
3864,prideful,disdainful,0
3865,prideful,overbearing,1
3866,prideful,rejoicing,1
3867,prideful,insulting,2
3868,engrossed,absorbed,1
3869,engrossed,intent,1
3870,engrossed,confined,2
3871,engrossed,purpose,2
3872,engrossed,spirit,2
3873,sorrow,grieved,1
3874,sorrow,grieving,1
3875,sorrow,gloominess,2
3876,sorrow,heartache,1
3877,sorrow,heartbreak,1
3878,committed,confidence,2
3879,committed,excite,2
3880,committed,open,2
3881,committed,put,1
3882,committed,bond,2
3883,committed,home,2
3884,committed,burden,2
3885,committed,thrill,2
3886,committed,bless,2
3887,spoiled,odd,2
3888,spoiled,badly,2
3889,spoiled,outrage,2
3890,spoiled,big,2
3891,spoiled,beat,2
3892,spoiled,economical,2
3893,spoiled,child,2
3894,spoiled,mess,2
3895,wronged,wrong,0
3896,success,winner,1
3897,part,disjointed,2
3898,part,broken,1
3899,part,helping,2
3900,part,low,2
3901,part,revealed,2
3902,part,routine,2
3903,part,divided,1
3904,part,detached,2
3905,part,resolved,2
3906,part,gone,2
3907,part,disrupted,2
3908,part,asleep,2
3909,part,organic,2
3910,part,ruined,2
3911,part,worn,2
3912,part,going,2
3913,part,interrupted,2
3914,part,resolve,2
3915,part,picked,2
3916,part,developing,2
3917,part,failed,2
3918,part,discover,2
3919,part,power,2
3920,part,purpose,2
3921,part,failing,2
3922,receptive,open,1
3923,receptive,clear,2
3924,receptive,loose,2
3925,receptive,opened,2
3926,wary,leery,0
3927,magnanimous,heavy,2
3928,magnanimous,large,1
3929,magnanimous,big,0
3930,magnanimous,adult,1
3931,magnanimous,handsome,2
3932,delight,enraptured,0
3933,delight,pleasing,0
3934,delight,enchanted,1
3935,delight,entranced,2
3936,delight,captivated,2
3937,delight,outrage,2
3938,delight,reveled,0
3939,delight,rejoicing,2
3940,delight,joyousness,1
3941,delight,please,0
3942,delight,joys,0
3943,delight,charming,2
3944,delight,joyed,1
3945,young,immature,1
3946,young,green,1
3947,sense,feeling,1
3948,sense,experienced,2
3949,sense,found,2
3950,sense,spirit,2
3951,disjointed,broken,2
3952,disjointed,trouble,2
3953,disjointed,detached,2
3954,disjointed,baffled,2
3955,deprived,disadvantaged,0
3956,ugly,frightful,1
3957,ugly,dreadful,2
3958,ugly,queasy,2
3959,ugly,unworthy,1
3960,ugly,grievous,2
3961,ugly,alarm,2
3962,ugly,woeful,2
3963,ugly,pitiful,2
3964,ugly,despicable,1
3965,ugly,loathsome,2
3966,ugly,piteous,2
3967,ugly,offensive,2
3968,deceptive,mislead,2
3969,secured,dependable,2
3970,secured,control,2
3971,secured,mess,2
3972,secured,promise,2
3973,certain,trusted,2
3974,certain,sure,0
3975,enthusiasm,exuberance,1
3976,sickly,trouble,2
3977,sickly,poorly,1
3978,sickly,badly,2
3979,sickly,scruffy,2
3980,predatory,ravenous,2
3981,broken,honest,2
3982,broken,humble,2
3983,broken,low,1
3984,broken,mortified,2
3985,broken,trouble,2
3986,broken,small,2
3987,broken,right,2
3988,broken,gloomy,2
3989,broken,disturb,2
3990,broken,destitute,2
3991,broken,well,2
3992,broken,dispirited,2
3993,broken,open,2
3994,broken,blue,2
3995,broken,respectable,2
3996,broken,outrage,2
3997,broken,depression,2
3998,broken,honorable,2
3999,broken,beat,2
4000,broken,downcast,2
4001,broken,grim,2
4002,broken,baffled,2
4003,broken,resolve,2
4004,broken,proficient,2
4005,broken,mute,2
4006,broken,uprise,2
4007,broken,dependable,2
4008,broken,super,2
4009,broken,fit,2
4010,broken,effective,2
4011,broken,discover,1
4012,broken,rise,2
4013,broken,control,2
4014,broken,skillful,2
4015,affection,fondness,0
4016,affection,warmth,1
4017,affection,spirit,2
4018,affection,fancy,2
4019,crowded,energy,2
4020,humor,mollified,2
4021,humor,chastened,2
4022,perturbed,trouble,1
4023,perturbed,disturb,2
4024,perturbed,bother,2
4025,neglectful,inattentive,0
4026,closeness,concentration,2
4027,tension,tried,2
4028,tension,try,2
4029,moved,excite,2
4030,moved,disturb,2
4031,moved,routine,2
4032,moved,prompt,1
4033,moved,fit,2
4034,moved,discover,2
4035,overburdened,burdened,1
4036,overburdened,heavy,2
4037,demoralized,blue,2
4038,demoralized,outrage,2
4039,demoralized,consternation,2
4040,demoralized,alarm,2
4041,demoralized,mislead,2
4042,demoralized,dishearten,2
4043,peppy,spirited,1
4044,peppy,spunky,2
4045,peppy,resilient,2
4046,peppy,bouncy,1
4047,peppy,spirit,2
4048,goofy,ridiculous,2
4049,goofy,lightheaded,2
4050,goofy,dizzy,2
4051,amazement,astonishment,0
4052,exuberant,fast,2
4053,exuberant,ebullient,0
4054,honest,reliable,1
4055,honest,safer,1
4056,honest,right,2
4057,honest,fair,1
4058,honest,well,2
4059,honest,respectable,2
4060,honest,honorable,1
4061,honest,proficient,2
4062,honest,average,2
4063,honest,dependable,0
4064,honest,effective,2
4065,honest,skillful,2
4066,honest,mediocre,2
4067,helping,help,1
4068,helping,attention,2
4069,scare,panicky,2
4070,scare,dreadful,2
4071,scare,fright,1
4072,scare,jaded,2
4073,scare,intimidating,2
4074,scare,frighten,1
4075,fat,naughty,2
4076,fat,blue,2
4077,fat,gone,2
4078,fat,going,2
4079,fat,richer,1
4080,fat,plentiful,2
4081,renewed,rejuvenate,2
4082,cunning,tricky,1
4083,cunning,cute,0
4084,cunning,crafted,2
4085,cunning,dodgy,1
4086,stuck,disturb,2
4087,stuck,rest,2
4088,stuck,astonish,1
4089,stuck,put,2
4090,stuck,beat,1
4091,stuck,bond,1
4092,stuck,bother,2
4093,stuck,appease,2
4094,stuck,burn,2
4095,stuck,attachment,2
4096,upbeat,well-being,1
4097,humble,low,1
4098,humble,mortified,1
4099,humble,small,1
4100,humble,gloomy,2
4101,humble,grounded,2
4102,humble,dispirited,2
4103,humble,blue,2
4104,humble,depression,2
4105,humble,downcast,2
4106,humble,grim,2
4107,humble,diminished,2
4108,humble,home,2
4109,humble,found,2
4110,humble,chagrined,1
4111,jubilation,triumph,2
4112,jubilation,rejoicing,1
4113,confidence,hoping,2
4114,confidence,trusted,2
4115,confidence,desired,2
4116,confidence,entrusting,2
4117,confidence,believed,2
4118,confidence,dominance,2
4119,intoxicated,inebriated,1
4120,intoxicated,elate,1
4121,intoxicated,discover,2
4122,intoxicated,thrill,2
4123,missing,lack,1
4124,missing,absentminded,1
4125,missing,need,2
4126,missing,want,2
4127,missing,removed,2
4128,missing,negligence,2
4129,missing,exclude,2
4130,mesmerized,intrigue,2
4131,annoying,discomfort,2
4132,annoying,trouble,2
4133,annoying,disturb,2
4134,annoying,worries,2
4135,annoying,cranky,2
4136,annoying,bothersome,0
4137,annoying,mocking,2
4138,annoying,beat,2
4139,annoying,irritating,1
4140,annoying,bother,1
4141,wealthy,soaked,2
4142,wealthy,loaded,1
4143,wealthy,besotted,2
4144,wealthy,thrill,2
4145,wealthy,wet,2
4146,wealthy,stiff,2
4147,starving,lust,1
4148,starving,starved,1
4149,starving,ravenous,2
4150,excite,shaken,1
4151,excite,burdened,2
4152,excite,exciting,1
4153,excite,torn,2
4154,excite,disturb,2
4155,excite,accused,2
4156,excite,provoked,2
4157,excite,inspiration,2
4158,excite,trembling,2
4159,excite,rushing,2
4160,excite,loaded,2
4161,excite,pressed,2
4162,excite,burden,2
4163,excite,thrill,2
4164,delightful,delicious,0
4165,mistaken,fictitious,2
4166,mistaken,mislead,2
4167,mistaken,sour,2
4168,low,mortified,2
4169,low,small,1
4170,low,naughty,2
4171,low,gloomy,1
4172,low,dispirited,1
4173,low,stern,2
4174,low,relentless,2
4175,low,blue,1
4176,low,depression,1
4177,low,beat,2
4178,low,downcast,1
4179,low,sulky,2
4180,low,grim,1
4181,low,dark,2
4182,low,diminished,2
4183,low,woeful,2
4184,low,pitiful,2
4185,low,discover,2
4186,low,piteous,2
4187,low,unforgiving,2
4188,low,chagrined,2
4189,reliable,safer,2
4190,reliable,fair,2
4191,reliable,honorable,2
4192,reliable,dependable,1
4193,wild,infuriated,2
4194,wild,wondrous,2
4195,wild,fierce,2
4196,wild,bother,2
4197,wild,savage,1
4198,wild,wasted,2
4199,wild,marvelous,2
4200,wild,loose,2
4201,wild,barren,2
4202,feared,dreadful,2
4203,feared,apprehension,1
4204,feared,fright,2
4205,urgent,pressure,2
4206,slow,sluggish,1
4207,slow,heavy,2
4208,slow,stern,2
4209,slow,relaxation,2
4210,slow,faint,2
4211,slow,speechless,2
4212,slow,sulky,2
4213,slow,mute,2
4214,slow,bleak,2
4215,slow,numb,2
4216,slow,leisurely,2
4217,slow,prosperous,2
4218,slow,loose,2
4219,slow,vague,2
4220,slow,easygoing,2
4221,slow,promiscuous,2
4222,controlled,appreciation,2
4223,controlled,restrained,2
4224,controlled,fit,2
4225,controlled,dominance,2
4226,controlled,discover,2
4227,controlled,control,1
4228,controlled,promise,2
4229,controlled,entertain,2
4230,controlled,fancy,2
4231,popular,daddy,2
4232,inebriated,elate,2
4233,inebriated,thrill,1
4234,helped,help,1
4235,helped,attention,2
4236,fearless,hardy,1
4237,suspicion,distrust,0
4238,suspicion,mistrusting,2
4239,suspicion,apprehension,2
4240,suspicion,distrusting,2
4241,suspicion,mistrust,1
4242,suspicion,suspecting,2
4243,mortified,small,2
4244,mortified,embarrass,2
4245,mortified,savage,2
4246,mortified,chagrined,2
4247,hoping,want,1
4248,hoping,promise,2
4249,hoping,fancy,2
4250,harried,trouble,2
4251,harried,disturb,2
4252,harried,miffed,2
4253,harried,beat,2
4254,harried,bother,2
4255,harried,peeved,2
4256,compromising,flexible,0
4257,compromising,conciliatory,0
4258,consistent,put,2
4259,consistent,ordered,1
4260,consistent,logical,1
4261,guarded,appreciation,2
4262,guarded,safety,2
4263,guarded,restrained,1
4264,guarded,control,2
4265,guarded,entertain,2
4266,trouble,disturb,1
4267,trouble,worries,1
4268,trouble,poorly,2
4269,trouble,interesting,2
4270,trouble,provoked,2
4271,trouble,deranged,2
4272,trouble,irritating,2
4273,trouble,interrupted,2
4274,trouble,bother,1
4275,trouble,hurting,2
4276,trouble,hassled,2
4277,trouble,distrait,2
4278,trouble,released,2
4279,spirited,intent,2
4280,spirited,feeling,2
4281,spirited,naughty,2
4282,spirited,high,2
4283,spirited,spunky,1
4284,spirited,blue,2
4285,spirited,resilient,2
4286,spirited,feisty,2
4287,spirited,bouncy,1
4288,spirited,spirit,1
4289,obsessed,preoccupied,1
4290,obsessed,own,2
4291,jumpy,edgy,1
4292,jumpy,cheeky,2
4293,jumpy,fierce,2
4294,jumpy,boisterous,2
4295,dreamy,lackadaisical,0
4296,absorbed,intent,0
4297,absorbed,confined,1
4298,absorbed,clear,2
4299,absorbed,purpose,2
4300,absorbed,spirit,2
4301,fast,patriotic,1
4302,fast,steadfast,2
4303,fast,soaked,2
4304,fast,steady,2
4305,fast,flying,1
4306,fast,speedy,2
4307,fast,stronger,2
4308,fast,closer,2
4309,fast,loaded,2
4310,fast,prompt,2
4311,fast,warmer,2
4312,fast,besotted,2
4313,fast,agile,1
4314,fast,wet,2
4315,fast,disgrace,2
4316,fast,firm,1
4317,fast,stiff,2
4318,fast,unwavering,2
4319,fast,nasty,2
4320,smitten,afflicted,2
4321,smitten,discover,2
4322,aimless,adrift,0
4323,hatred,hate,0
4324,hatred,hated,2
4325,lack,need,2
4326,lack,desired,2
4327,lack,want,1
4328,lack,missed,1
4329,lack,losing,2
4330,lack,escaped,2
4331,preoccupied,missed,2
4332,preoccupied,baffled,2
4333,conniving,astute,2
4334,conniving,intrigue,1
4335,mundane,casual,1
4336,mundane,routine,1
4337,intent,confined,2
4338,intent,feeling,2
4339,intent,targeted,2
4340,intent,resolved,2
4341,intent,taken,2
4342,intent,planned,2
4343,intent,resolve,2
4344,intent,purpose,1
4345,intent,trained,2
4346,intent,aspiring,2
4347,intent,spirit,1
4348,intent,objective,2
4349,crestfallen,deflated,1
4350,valued,cherished,2
4351,valued,cute,2
4352,valued,stern,2
4353,valued,respect,1
4354,valued,award,2
4355,valued,beat,2
4356,saved,still,2
4357,saved,redundant,2
4358,disbelieving,questioning,2
4359,disbelieving,unbelieving,1
4360,disbelieving,disgrace,1
4361,disbelieving,doubting,2
4362,casual,routine,2
4363,casual,going,2
4364,casual,loss,2
4365,casual,found,2
4366,casual,super,2
4367,casual,clear,2
4368,casual,hap,2
4369,disdain,supporting,2
4370,disdain,hated,2
4371,disdain,scorned,1
4372,disdain,scorn,1
4373,disdain,spurned,0
4374,disdain,jilted,2
4375,disdain,patronized,2
4376,frozen,embarrass,2
4377,frozen,freezing,2
4378,frozen,still,2
4379,strange,unknown,1
4380,strange,unusual,0
4381,itchy,antsy,0
4382,itchy,fidgety,1
4383,itchy,whiny,2
4384,small,gloomy,2
4385,small,dispirited,2
4386,small,blue,2
4387,small,depression,2
4388,small,downcast,2
4389,small,grim,2
4390,small,diminished,1
4391,small,wasted,2
4392,small,child,2
4393,small,chagrined,2
4394,confined,appreciation,2
4395,confined,bond,2
4396,confined,control,2
4397,confined,entertain,2
4398,demanding,motivation,2
4399,demanding,precise,2
4400,demanding,need,1
4401,demanding,want,2
4402,pressure,stuffed,2
4403,pressure,constricted,2
4404,pressure,constrained,2
4405,pressure,whole,2
4406,pressure,compacted,2
4407,pressure,strength,2
4408,pressure,pressed,2
4409,pressure,power,2
4410,feeling,experienced,1
4411,feeling,looking,2
4412,feeling,rivaled,2
4413,feeling,disturb,2
4414,feeling,expecting,2
4415,feeling,depression,2
4416,feeling,waiting,2
4417,feeling,found,2
4418,feeling,discover,2
4419,feeling,related,2
4420,feeling,spirit,1
4421,inept,sticky,2
4422,impulsive,whimsical,1
4423,uplifted,elate,0
4424,uplifted,discover,2
4425,insistent,cry,2
4426,insistent,weeping,2
4427,insistent,repetitive,0
4428,insistent,repetitious,1
4429,safer,right,2
4430,safer,well,2
4431,safer,respectable,2
4432,safer,safety,2
4433,safer,honorable,2
4434,safer,proficient,2
4435,safer,dependable,0
4436,safer,effective,2
4437,safer,skillful,2
4438,cozy,confidant,2
4439,cozy,intimate,1
4440,cozy,closer,2
4441,cozy,familiar,2
4442,cozy,loose,1
4443,right,well,2
4444,right,disciplined,2
4445,right,respectable,2
4446,right,reformed,2
4447,right,compensated,1
4448,right,honorable,2
4449,right,chastised,2
4450,right,proficient,2
4451,right,dependable,2
4452,right,effective,2
4453,right,skillful,2
4454,right,chastened,2
4455,fair,neat,2
4456,fair,honorable,2
4457,fair,picked,2
4458,fair,average,0
4459,fair,dependable,2
4460,fair,clear,2
4461,fair,ordinary,2
4462,fair,mediocre,1
4463,fair,sensible,1
4464,fair,cleansed,2
4465,infuriated,fierce,2
4466,infuriated,aggravate,2
4467,infuriated,savage,2
4468,distant,removed,1
4469,understood,show,2
4470,understood,mute,2
4471,understood,still,2
4472,understood,clear,2
4473,understood,discover,2
4474,understood,control,2
4475,understood,fancy,2
4476,naughty,high,2
4477,naughty,gloomy,2
4478,naughty,dispirited,2
4479,naughty,spunky,2
4480,naughty,blue,0
4481,naughty,downcast,2
4482,naughty,grim,2
4483,naughty,dark,2
4484,naughty,richer,2
4485,dangerous,heavy,2
4486,dangerous,solemn,2
4487,dangerous,unsafe,0
4488,dangerous,stern,2
4489,dangerous,grievous,1
4490,dangerous,hard,2
4491,dangerous,grave,0
4492,revealed,discover,1
4493,absentminded,removed,1
4494,experienced,resilient,2
4495,experienced,beat,2
4496,experienced,own,2
4497,experienced,discover,2
4498,experienced,control,2
4499,experienced,bouncy,2
4500,experienced,spirit,2
4501,experienced,fancy,2
4502,doubt,uncertainty,0
4503,doubt,questioning,1
4504,doubt,wondering,2
4505,doubt,questioned,2
4506,doubt,doubting,0
4507,camaraderie,comraderies,0
4508,distrust,mistrusting,0
4509,distrust,apprehension,1
4510,distrust,distrusting,0
4511,distrust,mistrust,0
4512,distrust,suspecting,0
4513,haughty,contemptuous,1
4514,haughty,disdainful,0
4515,haughty,overbearing,1
4516,haughty,rejoicing,2
4517,haughty,insulting,1
4518,shaken,disturb,2
4519,sassy,sweet,2
4520,sassy,aching,2
4521,sassy,wiser,1
4522,sassy,reinvigorated,2
4523,sassy,hurting,2
4524,sassy,smarter,1
4525,sassy,knowing,2
4526,sassy,ache,2
4527,high,spunky,2
4528,high,blue,2
4529,patriotic,firm,2
4530,looking,expecting,2
4531,looking,anticipate,2
4532,looking,waiting,2
4533,looking,discover,2
4534,looking,control,2
4535,looking,spirit,2
4536,looking,fancy,2
4537,stuffed,embarrass,2
4538,sated,satisfy,2
4539,tranquil,serenity,2
4540,tranquil,steady,2
4541,tranquil,calmed,2
4542,tranquil,still,1
4543,tranquil,restrained,2
4544,tranquil,unperturbed,2
4545,tranquil,eased,2
4546,fondness,passion,2
4547,fondness,warmth,1
4548,fondness,spirit,2
4549,fondness,fancy,1
4550,adamant,stern,2
4551,adamant,relentless,2
4552,adamant,grim,2
4553,adamant,unforgiving,2
4554,passion,heated,2
4555,passion,beloved,2
4556,passion,warmth,1
4557,passion,knowing,2
4558,odd,rest,2
4559,odd,mirthful,2
4560,odd,thwarted,2
4561,odd,laughable,2
4562,odd,baffled,2
4563,odd,particular,2
4564,evil,dark,1
4565,evil,savage,2
4566,astounded,dazed,2
4567,astounded,astonish,1
4568,astounded,beat,2
4569,astounded,stupefied,2
4570,wishful,desirous,0
4571,wishful,aspiring,1
4572,bonded,beat,2
4573,bonded,bond,1
4574,bonded,attachment,2
4575,supporting,appreciation,2
4576,supporting,defended,2
4577,supporting,control,2
4578,supporting,ache,2
4579,supporting,entertain,2
4580,supporting,patronized,2
4581,hate,hated,1
4582,hate,scorned,2
4583,burdened,burden,0
4584,burdened,thrill,2
4585,trustworthy,trusty,0
4586,rivaled,disturb,2
4587,rivaled,fit,2
4588,gloomy,glum,2
4589,gloomy,moody,2
4590,gloomy,sluggish,2
4591,gloomy,morose,2
4592,gloomy,dispirited,1
4593,gloomy,stern,2
4594,gloomy,relentless,2
4595,gloomy,blue,0
4596,gloomy,depression,2
4597,gloomy,downcast,1
4598,gloomy,sulky,1
4599,gloomy,grim,1
4600,gloomy,dark,1
4601,gloomy,pitiful,2
4602,gloomy,sour,2
4603,gloomy,unforgiving,2
4604,gloomy,sullen,2
4605,exciting,disturb,2
4606,exciting,burden,2
4607,exciting,thrill,2
4608,glum,moody,1
4609,glum,morose,1
4610,glum,turned,2
4611,glum,heavy,2
4612,glum,blue,2
4613,glum,grim,2
4614,glum,dark,0
4615,glum,sour,1
4616,glum,sullen,1
4617,ridiculous,idiotic,1
4618,ridiculous,lightheaded,2
4619,ridiculous,soaked,2
4620,ridiculous,dizzy,2
